level_rpm,index,measured,status,replica,scheduled_offset_s,done_offset_s,batch_size,latency_s,harness_lag_s,queue_wait_s,service_s,ipc_s,text_encode_s,denoise_s,decode_s,jpeg_s,server_s,http_s,error
10.7281,70,1,ok,-1,336.1358,352.7758,0,16.6400,0.0018,-,-,-,-,-,-,-,16.6151,0.0232,
10.7281,71,1,ok,-1,352.1486,356.6911,0,4.5425,0.0012,-,-,-,-,-,-,-,4.5184,0.0228,
10.7281,72,1,ok,-1,363.8400,367.7691,0,3.9292,0.0011,-,-,-,-,-,-,-,3.9054,0.0227,
10.7281,73,1,ok,-1,365.9533,371.6746,0,5.7213,0.0004,-,-,-,-,-,-,-,5.6992,0.0216,
10.7281,74,1,ok,-1,371.9123,375.8321,0,3.9198,0.0016,-,-,-,-,-,-,-,3.8939,0.0243,
10.7281,75,1,ok,-1,374.7287,379.7285,0,4.9998,0.0004,-,-,-,-,-,-,-,4.9796,0.0197,
10.7281,76,1,ok,-1,388.4858,392.4065,0,3.9207,0.0013,-,-,-,-,-,-,-,3.8954,0.0240,
10.7281,77,1,ok,-1,391.9201,396.3066,0,4.3865,0.0010,-,-,-,-,-,-,-,4.3593,0.0261,
10.7281,78,1,ok,-1,393.6411,400.2034,0,6.5623,0.0018,-,-,-,-,-,-,-,6.5400,0.0205,
10.7281,79,1,ok,-1,395.2250,404.1178,0,8.8928,0.0008,-,-,-,-,-,-,-,8.8693,0.0227,
10.7281,80,1,ok,-1,399.8339,408.0212,0,8.1872,0.0005,-,-,-,-,-,-,-,8.1628,0.0239,
10.7281,81,1,ok,-1,401.5387,411.9224,0,10.3837,0.0012,-,-,-,-,-,-,-,10.3583,0.0242,
10.7281,82,1,ok,-1,406.4519,415.8207,0,9.3689,0.0015,-,-,-,-,-,-,-,9.3486,0.0188,
10.7281,83,1,ok,-1,419.2092,423.1341,0,3.9248,0.0016,-,-,-,-,-,-,-,3.9017,0.0215,
10.7281,84,1,ok,-1,422.0606,427.0283,0,4.9677,0.0014,-,-,-,-,-,-,-,4.9490,0.0173,
10.7281,85,1,ok,-1,423.4453,430.9290,0,7.4837,0.0011,-,-,-,-,-,-,-,7.4627,0.0199,
10.7281,86,1,ok,-1,457.0390,460.9458,0,3.9068,0.0005,-,-,-,-,-,-,-,3.8815,0.0248,
10.7281,87,1,ok,-1,461.0232,464.9324,0,3.9092,0.0007,-,-,-,-,-,-,-,3.8882,0.0203,
10.7281,88,1,ok,-1,461.5563,468.8282,0,7.2720,0.0014,-,-,-,-,-,-,-,7.2508,0.0197,
10.7281,89,1,ok,-1,461.8262,472.7280,0,10.9019,0.0002,-,-,-,-,-,-,-,10.8747,0.0270,
10.7281,90,1,ok,-1,462.4757,476.6150,0,14.1392,0.0014,-,-,-,-,-,-,-,14.1209,0.0169,
10.7281,91,1,ok,-1,467.9979,480.5170,0,12.5191,0.0019,-,-,-,-,-,-,-,12.4962,0.0210,
10.7281,92,1,ok,-1,476.7819,484.4167,0,7.6348,0.0003,-,-,-,-,-,-,-,7.6123,0.0221,
10.7281,93,1,ok,-1,479.8493,488.3251,0,8.4757,0.0004,-,-,-,-,-,-,-,8.4552,0.0201,
10.7281,94,1,ok,-1,480.2164,492.2320,0,12.0156,0.0009,-,-,-,-,-,-,-,11.9950,0.0197,
10.7281,95,1,ok,-1,482.9046,496.1257,0,13.2211,0.0010,-,-,-,-,-,-,-,13.1993,0.0208,
10.7281,96,1,ok,-1,513.9572,517.8639,0,3.9067,0.0011,-,-,-,-,-,-,-,3.8798,0.0258,
10.7281,97,1,ok,-1,518.1694,522.0819,0,3.9125,0.0009,-,-,-,-,-,-,-,3.8909,0.0207,
10.7281,98,1,ok,-1,537.9855,541.8796,0,3.8941,0.0007,-,-,-,-,-,-,-,3.8722,0.0212,
10.7281,99,1,ok,-1,549.0128,552.9173,0,3.9045,0.0008,-,-,-,-,-,-,-,3.8753,0.0285,
10.7281,100,1,ok,-1,549.0774,556.7879,0,7.7106,0.0006,-,-,-,-,-,-,-,7.6920,0.0180,
10.7281,101,1,ok,-1,556.2112,560.6776,0,4.4664,0.0006,-,-,-,-,-,-,-,4.4456,0.0203,
10.7281,102,1,ok,-1,562.6138,566.5323,0,3.9185,0.0016,-,-,-,-,-,-,-,3.8907,0.0262,
10.7281,103,1,ok,-1,566.9200,570.8386,0,3.9186,0.0008,-,-,-,-,-,-,-,3.8953,0.0225,
10.7281,104,1,ok,-1,568.6559,574.7414,0,6.0855,0.0009,-,-,-,-,-,-,-,6.0623,0.0224,
